logtime	mic	cpu_user	cpuT	memT	totW
1458085499	mic2	0.00	66.00	52.00	127.00
1458085500	mic3	0.00	52.00	38.00	108.00
1458085501	mic4	0.00	56.00	41.00	105.00
1458085502	mic5	0.00	63.00	47.00	103.00
1458085533	mic0	0.00	47.00	36.00	104.00
1458085533	mic1	0.00	62.00	48.00	111.00
1458085534	mic2	0.00	66.00	52.00	127.00
1458085535	mic3	0.00	52.00	38.00	108.00
1458085536	mic4	0.00	58.00	41.00	107.00
1458085537	mic5	0.00	63.00	47.00	109.00
1458085568	mic0	0.00	46.00	36.00	102.00
1458085569	mic1	0.00	61.00	47.00	111.00
1458085570	mic2	0.00	65.00	52.00	127.00
1458085571	mic3	0.00	52.00	38.00	108.00
1458085572	mic4	0.00	58.00	41.00	107.00
1458085573	mic5	0.00	63.00	47.00	105.00
1458085604	mic0	0.00	47.00	36.00	102.00
1458085605	mic1	0.00	61.00	47.00	111.00
1458085606	mic2	0.00	66.00	52.00	127.00
1458085607	mic3	0.00	51.00	38.00	109.00
1458085608	mic4	0.00	57.00	41.00	106.00
1458085609	mic5	0.00	64.00	47.00	104.00
1458085639	mic0	0.00	47.00	36.00	102.00
1458085640	mic1	0.00	62.00	47.00	110.00
1458085641	mic2	0.00	66.00	52.00	128.00
1458085642	mic3	0.00	52.00	38.00	109.00
1458085643	mic4	0.00	58.00	42.00	107.00
1458085644	mic5	0.00	64.00	47.00	106.00
1458085675	mic0	0.00	47.00	36.00	102.00
1458085676	mic1	0.00	62.00	48.00	109.00
1458085677	mic2	0.00	67.00	52.00	126.00
1458085678	mic3	0.00	53.00	38.00	109.00
1458085679	mic4	0.00	57.00	41.00	107.00
1458085680	mic5	0.00	64.00	47.00	106.00
1458085711	mic0	0.00	46.00	36.00	98.00
1458085712	mic1	0.00	61.00	47.00	111.00
1458085713	mic2	0.00	65.00	52.00	126.00
1458085714	mic3	0.00	53.00	38.00	109.00
1458085715	mic4	0.00	58.00	41.00	107.00
1458085716	mic5	0.00	63.00	47.00	106.00
1458085747	mic0	0.00	46.00	35.00	104.00
1458085748	mic1	0.00	61.00	47.00	109.00
1458085748	mic2	0.00	67.00	52.00	126.00
1458085749	mic3	0.00	52.00	38.00	109.00
1458085750	mic4	0.00	58.00	41.00	105.00
1458085751	mic5	0.00	63.00	47.00	107.00
1458085782	mic0	0.00	47.00	35.00	102.00
1458085783	mic1	0.00	61.00	47.00	110.00
1458085784	mic2	0.00	66.00	52.00	125.00
1458085785	mic3	0.00	52.00	38.00	108.00
1458085786	mic4	0.00	58.00	41.00	105.00
1458085787	mic5	0.00	64.00	47.00	105.00
1458085818	mic0	0.00	46.00	35.00	104.00
1458085819	mic1	0.00	60.00	47.00	109.00
1458085820	mic2	0.00	65.00	52.00	126.00
1458085821	mic3	0.00	52.00	38.00	109.00
1458085822	mic4	0.00	58.00	41.00	106.00
1458085823	mic5	0.00	63.00	47.00	105.00
1458085854	mic0	0.00	46.00	35.00	103.00
1458085855	mic1	0.00	61.00	47.00	110.00
1458085856	mic2	0.00	65.00	51.00	126.00
1458085857	mic3	0.00	52.00	38.00	108.00
1458085858	mic4	0.00	58.00	41.00	107.00
1458085859	mic5	0.00	62.00	47.00	106.00
1458085889	mic0	0.00	46.00	35.00	103.00
1458085890	mic1	0.00	60.00	47.00	111.00
1458085891	mic2	0.00	65.00	51.00	125.00
1458085892	mic3	0.00	51.00	38.00	108.00
1458085893	mic4	0.00	58.00	41.00	107.00
1458085894	mic5	0.00	63.00	47.00	106.00
1458085925	mic0	0.00	46.00	35.00	103.00
1458085926	mic1	0.00	61.00	47.00	109.00
1458085927	mic2	0.00	65.00	51.00	127.00
1458085928	mic3	0.00	51.00	38.00	107.00
1458085929	mic4	0.00	56.00	42.00	106.00
1458085930	mic5	0.00	62.00	47.00	107.00
1458085961	mic0	0.00	46.00	35.00	104.00
1458085962	mic1	0.00	60.00	47.00	110.00
1458085963	mic2	0.00	65.00	51.00	125.00
1458085964	mic3	0.00	52.00	38.00	109.00
1458085965	mic4	0.00	59.00	41.00	106.00
1458085966	mic5	0.00	62.00	47.00	107.00
1458085997	mic0	0.00	47.00	35.00	103.00
1458085998	mic1	0.00	61.00	47.00	110.00
1458085999	mic2	0.00	65.00	51.00	123.00
1458085999	mic3	0.00	52.00	38.00	108.00
1458086000	mic4	0.00	58.00	41.00	105.00
1458086001	mic5	0.00	62.00	47.00	108.00
1458086032	mic0	0.00	46.00	35.00	104.00
1458086033	mic1	0.00	61.00	47.00	110.00
1458086034	mic2	0.00	65.00	51.00	125.00
1458086035	mic3	0.00	52.00	38.00	108.00
1458086036	mic4	0.00	58.00	41.00	105.00
1458086037	mic5	0.00	63.00	47.00	108.00
1458086068	mic0	0.00	45.00	35.00	103.00
1458086069	mic1	0.00	60.00	47.00	109.00
1458086070	mic2	0.00	65.00	51.00	127.00
1458086071	mic3	0.00	52.00	38.00	107.00
1458086072	mic4	0.00	55.00	41.00	107.00
1458086073	mic5	0.00	63.00	47.00	107.00
1458086104	mic0	0.00	47.00	35.00	103.00
1458086105	mic1	0.00	61.00	47.00	111.00
1458086106	mic2	0.00	65.00	51.00	127.00
1458086106	mic3	0.00	52.00	38.00	108.00
1458086107	mic4	0.00	57.00	41.00	106.00
1458086108	mic5	0.00	63.00	47.00	108.00
1458086139	mic0	0.00	47.00	35.00	103.00
1458086140	mic1	0.00	60.00	47.00	110.00
1458086141	mic2	0.00	64.00	51.00	126.00
1458086142	mic3	0.00	53.00	38.00	108.00
1458086143	mic4	0.00	57.00	41.00	107.00
1458086144	mic5	0.00	63.00	47.00	107.00
1458086175	mic0	0.00	46.00	35.00	103.00
1458086176	mic1	0.00	62.00	47.00	110.00
1458086177	mic2	0.00	65.00	51.00	127.00
1458086178	mic3	0.00	52.00	38.00	108.00
1458086179	mic4	0.00	58.00	41.00	105.00
1458086180	mic5	0.00	64.00	47.00	106.00
1458086211	mic0	0.00	45.00	35.00	103.00
1458086212	mic1	0.00	60.00	47.00	110.00
1458086213	mic2	0.00	65.00	51.00	126.00
1458086214	mic3	0.00	51.00	38.00	107.00
1458086215	mic4	0.00	55.00	41.00	105.00
1458086216	mic5	0.00	63.00	47.00	106.00
1458086246	mic0	0.00	46.00	35.00	103.00
1458086247	mic1	0.00	60.00	47.00	110.00
1458086248	mic2	0.00	65.00	51.00	125.00
1458086249	mic3	0.00	51.00	38.00	108.00
1458086250	mic4	0.00	58.00	41.00	105.00
1458086251	mic5	0.00	63.00	47.00	105.00
1458086282	mic0	0.00	47.00	35.00	103.00
1458086283	mic1	0.00	60.00	47.00	107.00
1458086284	mic2	0.00	65.00	51.00	126.00
1458086285	mic3	0.00	52.00	38.00	109.00
1458086286	mic4	0.00	58.00	41.00	102.00
1458086287	mic5	0.00	64.00	47.00	106.00
1458086318	mic0	0.00	46.00	35.00	102.00
1458086319	mic1	0.00	61.00	47.00	110.00
1458086320	mic2	0.00	65.00	51.00	126.00
1458086321	mic3	0.00	51.00	38.00	107.00
1458086322	mic4	0.00	56.00	41.00	106.00
1458086323	mic5	0.00	63.00	47.00	105.00
1458086354	mic0	0.00	46.00	35.00	100.00
1458086355	mic1	0.00	61.00	47.00	111.00
1458086356	mic2	0.00	66.00	51.00	125.00
1458086357	mic3	0.00	52.00	38.00	108.00
1458086358	mic4	0.00	57.00	41.00	104.00
1458086359	mic5	0.00	63.00	47.00	106.00
1458086390	mic0	0.00	46.00	35.00	103.00
1458086390	mic1	0.00	60.00	47.00	110.00
1458086391	mic2	0.00	66.00	51.00	126.00
1458086392	mic3	0.00	52.00	38.00	109.00
1458086393	mic4	0.00	57.00	41.00	105.00
1458086394	mic5	0.00	63.00	47.00	107.00
1458086425	mic0	0.00	46.00	35.00	102.00
1458086426	mic1	0.00	62.00	47.00	110.00
1458086427	mic2	0.00	64.00	51.00	126.00
1458086428	mic3	0.00	52.00	38.00	109.00
1458086429	mic4	0.00	58.00	41.00	107.00
1458086430	mic5	0.00	64.00	47.00	106.00
1458086461	mic0	0.00	46.00	35.00	104.00
1458086462	mic1	0.00	61.00	47.00	109.00
1458086463	mic2	0.00	66.00	51.00	126.00
1458086464	mic3	0.00	52.00	38.00	108.00
1458086465	mic4	0.00	57.00	41.00	106.00
1458086466	mic5	0.00	64.00	47.00	106.00
1458086497	mic0	0.00	46.00	35.00	103.00
1458086498	mic1	0.00	61.00	47.00	111.00
1458086499	mic2	0.00	65.00	51.00	126.00
1458086499	mic3	0.00	51.00	38.00	108.00
1458086500	mic4	0.00	56.00	41.00	107.00
1458086501	mic5	0.00	64.00	47.00	106.00
1458086532	mic0	0.00	47.00	35.00	102.00
1458086533	mic1	0.00	60.00	47.00	110.00
1458086534	mic2	0.00	65.00	51.00	126.00
1458086535	mic3	0.00	51.00	38.00	108.00
1458086536	mic4	0.00	59.00	41.00	106.00
1458086537	mic5	0.00	64.00	47.00	105.00
1458086568	mic0	0.00	47.00	35.00	102.00
1458086569	mic1	0.00	61.00	47.00	110.00
1458086570	mic2	0.00	65.00	51.00	126.00
1458086571	mic3	0.00	51.00	38.00	110.00
1458086572	mic4	0.00	59.00	41.00	107.00
1458086573	mic5	0.00	63.00	47.00	106.00
1458086604	mic0	0.00	47.00	35.00	103.00
1458086605	mic1	0.00	61.00	47.00	109.00
1458086606	mic2	0.00	66.00	51.00	126.00
1458086607	mic3	0.00	52.00	38.00	107.00
1458086608	mic4	0.00	58.00	41.00	101.00
1458086609	mic5	0.00	63.00	47.00	105.00
1458086639	mic0	0.00	46.00	36.00	104.00
1458086640	mic1	0.00	61.00	47.00	110.00
1458086641	mic2	0.00	67.00	51.00	121.00
1458086642	mic3	0.00	52.00	38.00	108.00
1458086643	mic4	0.00	57.00	41.00	107.00
1458086644	mic5	0.00	64.00	47.00	106.00
1458086675	mic0	0.00	46.00	36.00	103.00
1458086676	mic1	0.00	61.00	47.00	111.00
1458086677	mic2	0.00	65.00	51.00	127.00
1458086678	mic3	0.00	51.00	38.00	108.00
1458086679	mic4	0.00	57.00	41.00	105.00
1458086680	mic5	0.00	63.00	47.00	105.00
1458086711	mic0	0.00	46.00	35.00	103.00
1458086712	mic1	0.00	61.00	47.00	109.00
1458086713	mic2	0.00	65.00	51.00	125.00
1458086714	mic3	0.00	52.00	38.00	108.00
1458086715	mic4	0.00	58.00	41.00	107.00
1458086715	mic5	0.00	63.00	47.00	107.00
1458086746	mic0	0.00	47.00	35.00	103.00
1458086747	mic1	0.00	61.00	47.00	109.00
1458086748	mic2	0.00	65.00	51.00	125.00
1458086749	mic3	0.00	52.00	38.00	108.00
1458086750	mic4	0.00	59.00	42.00	107.00
1458086751	mic5	0.00	63.00	47.00	106.00
1458086782	mic0	0.00	46.00	35.00	103.00
1458086783	mic1	0.00	61.00	47.00	110.00
1458086784	mic2	0.00	65.00	51.00	125.00
1458086785	mic3	0.00	52.00	38.00	109.00
1458086786	mic4	0.00	57.00	41.00	107.00
1458086787	mic5	0.00	62.00	47.00	107.00
1458086818	mic0	0.00	46.00	35.00	102.00
1458086819	mic1	0.00	61.00	47.00	105.00
1458086820	mic2	0.00	65.00	51.00	126.00
1458086821	mic3	0.00	51.00	38.00	108.00
1458086822	mic4	0.00	58.00	41.00	108.00
1458086823	mic5	0.00	63.00	47.00	106.00
1458086854	mic0	0.00	46.00	35.00	102.00
1458086855	mic1	0.00	61.00	47.00	110.00
1458086855	mic2	0.00	66.00	51.00	126.00
1458086856	mic3	0.00	51.00	38.00	108.00
1458086857	mic4	0.00	57.00	41.00	108.00
1458086858	mic5	0.00	63.00	47.00	106.00
1458086889	mic0	0.00	47.00	35.00	102.00
1458086890	mic1	0.00	61.00	47.00	109.00
1458086891	mic2	0.00	65.00	51.00	124.00
1458086892	mic3	0.00	52.00	38.00	108.00
1458086893	mic4	0.00	59.00	42.00	106.00
1458086894	mic5	0.00	62.00	47.00	106.00
1458086925	mic0	0.00	46.00	35.00	104.00
1458086926	mic1	0.00	61.00	47.00	111.00
1458086927	mic2	0.00	65.00	51.00	125.00
1458086928	mic3	0.00	53.00	38.00	109.00
1458086929	mic4	0.00	58.00	42.00	102.00
1458086930	mic5	0.00	63.00	47.00	106.00
1458086961	mic0	0.00	46.00	35.00	102.00
1458086962	mic1	0.00	60.00	47.00	109.00
1458086963	mic2	0.00	65.00	51.00	120.00
1458086964	mic3	0.00	52.00	38.00	108.00
1458086965	mic4	0.00	58.00	41.00	107.00
1458086965	mic5	0.00	64.00	47.00	107.00
1458086996	mic0	0.00	46.00	35.00	103.00
1458086997	mic1	0.00	60.00	47.00	109.00
1458086998	mic2	0.00	65.00	51.00	124.00
1458086999	mic3	0.00	51.00	38.00	107.00
1458087000	mic4	0.00	57.00	41.00	107.00
1458087001	mic5	0.00	63.00	47.00	108.00
1458087032	mic0	0.00	46.00	35.00	102.00
1458087033	mic1	0.00	60.00	47.00	109.00
1458087034	mic2	0.00	66.00	51.00	126.00
1458087035	mic3	0.00	52.00	38.00	108.00
1458087036	mic4	0.00	58.00	41.00	105.00
1458087037	mic5	0.00	63.00	47.00	107.00
1458087068	mic0	0.00	47.00	35.00	103.00
1458087069	mic1	0.00	61.00	47.00	110.00
1458087070	mic2	0.00	65.00	51.00	123.00
1458087071	mic3	0.00	51.00	38.00	109.00
1458087072	mic4	0.00	57.00	41.00	105.00
1458087073	mic5	0.00	63.00	47.00	107.00
1458087103	mic0	0.00	46.00	35.00	102.00
1458087104	mic1	0.00	61.00	47.00	109.00
1458087105	mic2	0.00	66.00	51.00	127.00
1458087106	mic3	0.00	52.00	38.00	108.00
1458087107	mic4	0.00	58.00	41.00	106.00
1458087108	mic5	0.00	64.00	47.00	106.00
1458087139	mic0	0.00	47.00	35.00	102.00
1458087140	mic1	0.00	61.00	47.00	105.00
1458087141	mic2	0.00	66.00	51.00	126.00
1458087142	mic3	0.00	51.00	38.00	108.00
1458087143	mic4	0.00	56.00	41.00	106.00
1458087144	mic5	0.00	63.00	47.00	107.00
1458087175	mic0	0.00	46.00	35.00	102.00
1458087176	mic1	0.00	61.00	47.00	110.00
1458087177	mic2	0.00	65.00	51.00	127.00
1458087178	mic3	0.00	51.00	38.00	108.00
1458087179	mic4	0.00	57.00	41.00	106.00
1458087180	mic5	0.00	62.00	47.00	106.00
1458087211	mic0	0.00	46.00	35.00	103.00
1458087211	mic1	0.00	60.00	47.00	108.00
1458087212	mic2	0.00	65.00	51.00	126.00
1458087213	mic3	0.00	51.00	38.00	108.00
1458087214	mic4	0.00	58.00	41.00	106.00
1458087215	mic5	0.00	63.00	47.00	107.00
1458087246	mic0	0.00	47.00	35.00	104.00
1458087247	mic1	0.00	61.00	47.00	108.00
1458087248	mic2	0.00	65.00	51.00	126.00
1458087249	mic3	0.00	52.00	38.00	108.00
1458087250	mic4	0.00	57.00	41.00	108.00
1458087251	mic5	0.00	65.00	47.00	106.00
1458087282	mic0	0.00	47.00	35.00	103.00
1458087283	mic1	0.00	60.00	47.00	110.00
1458087284	mic2	0.00	65.00	51.00	123.00
1458087285	mic3	0.00	51.00	38.00	107.00
1458087286	mic4	0.00	55.00	41.00	105.00
1458087287	mic5	0.00	63.00	47.00	106.00
1458087318	mic0	0.00	47.00	35.00	102.00
1458087319	mic1	0.00	60.00	47.00	110.00
1458087320	mic2	0.00	64.00	51.00	125.00
1458087321	mic3	0.00	51.00	38.00	107.00
1458087322	mic4	0.00	55.00	41.00	106.00
1458087322	mic5	0.00	63.00	47.00	106.00
1458087353	mic0	0.00	46.00	35.00	103.00
1458087354	mic1	0.00	60.00	47.00	110.00
1458087355	mic2	0.00	65.00	51.00	126.00
1458087356	mic3	0.00	51.00	38.00	108.00
1458087357	mic4	0.00	55.00	41.00	106.00
1458087358	mic5	0.00	63.00	47.00	106.00
1458087389	mic0	0.00	46.00	35.00	102.00
1458087390	mic1	0.00	61.00	47.00	110.00
1458087391	mic2	0.00	65.00	51.00	125.00
1458087392	mic3	0.00	52.00	38.00	108.00
1458087393	mic4	0.00	58.00	41.00	106.00
1458087394	mic5	0.00	64.00	47.00	106.00
1458087425	mic0	0.00	47.00	35.00	102.00
1458087426	mic1	0.00	61.00	47.00	110.00
1458087427	mic2	0.00	65.00	51.00	127.00
1458087428	mic3	0.00	51.00	38.00	102.00
1458087429	mic4	0.00	58.00	41.00	107.00
1458087430	mic5	0.00	63.00	47.00	106.00
1458087461	mic0	0.00	47.00	35.00	102.00
1458087461	mic1	0.00	61.00	47.00	104.00
1458087462	mic2	0.00	65.00	51.00	125.00
1458087463	mic3	0.00	53.00	38.00	108.00
1458087464	mic4	0.00	57.00	41.00	107.00
1458087465	mic5	0.00	65.00	47.00	106.00
1458087496	mic0	0.00	46.00	35.00	103.00
1458087497	mic1	0.00	60.00	47.00	110.00
1458087498	mic2	0.00	65.00	51.00	125.00
1458087499	mic3	0.00	52.00	38.00	107.00
1458087500	mic4	0.00	58.00	41.00	108.00
1458087501	mic5	0.00	64.00	47.00	109.00
1458087532	mic0	0.00	46.00	35.00	103.00
1458087533	mic1	0.00	61.00	47.00	110.00
1458087534	mic2	0.00	65.00	51.00	125.00
1458087535	mic3	0.00	51.00	38.00	108.00
1458087536	mic4	0.00	57.00	41.00	106.00
1458087537	mic5	0.00	63.00	47.00	108.00
1458087568	mic0	0.00	47.00	35.00	104.00
1458087569	mic1	0.00	62.00	47.00	109.00
1458087570	mic2	0.00	65.00	51.00	125.00
1458087571	mic3	0.00	51.00	38.00	109.00
1458087571	mic4	0.00	56.00	41.00	107.00
1458087572	mic5	0.00	64.00	47.00	107.00
1458087603	mic0	0.00	47.00	35.00	102.00
1458087604	mic1	0.00	61.00	47.00	109.00
1458087605	mic2	0.00	65.00	51.00	121.00
1458087606	mic3	0.00	51.00	38.00	107.00
1458087607	mic4	0.00	57.00	41.00	107.00
1458087608	mic5	0.00	64.00	47.00	105.00
1458087639	mic0	0.00	47.00	35.00	103.00
1458087640	mic1	0.00	61.00	47.00	110.00
1458087641	mic2	0.00	66.00	51.00	125.00
1458087642	mic3	0.00	53.00	38.00	107.00
1458087643	mic4	0.00	58.00	41.00	107.00
1458087644	mic5	0.00	63.00	47.00	106.00
1458087675	mic0	0.00	46.00	36.00	103.00
1458087676	mic1	0.00	60.00	47.00	109.00
1458087677	mic2	0.00	65.00	51.00	126.00
1458087678	mic3	0.00	51.00	38.00	108.00
1458087679	mic4	0.00	58.00	41.00	105.00
1458087679	mic5	0.00	64.00	47.00	107.00
1458087710	mic0	0.00	47.00	36.00	102.00
1458087711	mic1	0.00	60.00	47.00	109.00
1458087712	mic2	0.00	66.00	51.00	125.00
1458087713	mic3	0.00	51.00	38.00	109.00
1458087714	mic4	0.00	58.00	42.00	106.00
1458087715	mic5	0.00	62.00	47.00	106.00
1458087746	mic0	0.00	46.00	36.00	103.00
1458087747	mic1	0.00	61.00	47.00	109.00
1458087748	mic2	0.00	65.00	51.00	126.00
1458087749	mic3	0.00	52.00	38.00	103.00
1458087750	mic4	0.00	56.00	41.00	107.00
1458087751	mic5	0.00	63.00	47.00	107.00
1458087782	mic0	0.00	46.00	36.00	103.00
1458087783	mic1	0.00	61.00	47.00	105.00
1458087784	mic2	0.00	66.00	51.00	126.00
1458087785	mic3	0.00	52.00	38.00	108.00
1458087786	mic4	0.00	58.00	41.00	106.00
1458087787	mic5	0.00	62.00	47.00	106.00
1458087818	mic0	0.00	46.00	35.00	102.00
1458087819	mic1	0.00	61.00	47.00	109.00
1458087819	mic2	0.00	65.00	51.00	126.00
1458087820	mic3	0.00	52.00	38.00	108.00
1458087821	mic4	0.00	58.00	41.00	106.00
1458087822	mic5	0.00	64.00	47.00	106.00
1458087853	mic0	0.00	46.00	35.00	103.00
1458087854	mic1	0.00	61.00	47.00	110.00
1458087855	mic2	0.00	65.00	51.00	126.00
1458087856	mic3	0.00	52.00	38.00	108.00
1458087857	mic4	0.00	57.00	41.00	104.00
1458087858	mic5	0.00	63.00	47.00	107.00
1458087889	mic0	0.00	47.00	35.00	103.00
1458087890	mic1	0.00	61.00	47.00	110.00
1458087891	mic2	0.00	66.00	51.00	126.00
1458087892	mic3	0.00	51.00	38.00	109.00
1458087893	mic4	0.00	58.00	42.00	107.00
1458087894	mic5	0.00	64.00	47.00	106.00
1458087925	mic0	0.00	47.00	36.00	102.00
1458087926	mic1	0.00	61.00	47.00	109.00
1458087927	mic2	0.00	66.00	51.00	123.00
1458087928	mic3	0.00	51.00	38.00	108.00
1458087929	mic4	0.00	55.00	41.00	107.00
1458087930	mic5	0.00	63.00	47.00	106.00
1458087960	mic0	0.00	46.00	36.00	102.00
1458087961	mic1	0.00	61.00	47.00	110.00
1458087962	mic2	0.00	65.00	51.00	126.00
1458087963	mic3	0.00	51.00	38.00	108.00
1458087964	mic4	0.00	58.00	41.00	106.00
1458087965	mic5	0.00	64.00	47.00	106.00
1458087996	mic0	0.00	47.00	36.00	103.00
1458087997	mic1	0.00	61.00	47.00	110.00
1458087998	mic2	0.00	65.00	51.00	126.00
1458087999	mic3	0.00	51.00	38.00	108.00
1458088000	mic4	0.00	59.00	41.00	106.00
1458088001	mic5	0.00	64.00	47.00	106.00
1458088032	mic0	0.00	47.00	36.00	104.00
1458088033	mic1	0.00	61.00	47.00	111.00
1458088034	mic2	0.00	65.00	51.00	126.00
1458088035	mic3	0.00	52.00	38.00	109.00
1458088036	mic4	0.00	58.00	42.00	106.00
1458088037	mic5	0.00	63.00	47.00	106.00
1458088068	mic0	0.00	46.00	36.00	102.00
1458088069	mic1	0.00	62.00	47.00	109.00
1458088070	mic2	0.00	65.00	51.00	125.00
1458088071	mic3	0.00	52.00	38.00	102.00
1458088071	mic4	0.00	58.00	41.00	107.00
1458088072	mic5	0.00	64.00	47.00	106.00
1458088103	mic0	0.00	46.00	35.00	104.00
1458088104	mic1	0.00	60.00	47.00	104.00
1458088105	mic2	0.00	65.00	51.00	125.00
1458088106	mic3	0.00	51.00	38.00	107.00
1458088107	mic4	0.00	58.00	41.00	107.00
1458088108	mic5	0.00	63.00	47.00	104.00
1458088139	mic0	0.00	47.00	35.00	102.00
1458088140	mic1	0.00	61.00	47.00	109.00
1458088141	mic2	0.00	65.00	51.00	126.00
1458088142	mic3	0.00	53.00	38.00	108.00
1458088143	mic4	0.00	57.00	41.00	107.00
1458088144	mic5	0.00	63.00	47.00	107.00
1458088175	mic0	0.00	46.00	35.00	103.00
1458088176	mic1	0.00	61.00	47.00	110.00
1458088177	mic2	0.00	66.00	51.00	127.00
1458088178	mic3	0.00	52.00	38.00	107.00
1458088178	mic4	0.00	56.00	42.00	106.00
1458088179	mic5	0.00	64.00	47.00	107.00
1458088210	mic0	0.00	46.00	35.00	103.00
1458088211	mic1	0.00	60.00	47.00	109.00
1458088212	mic2	0.00	66.00	51.00	126.00
1458088213	mic3	0.00	52.00	38.00	109.00
1458088214	mic4	0.00	57.00	42.00	106.00
1458088215	mic5	0.00	64.00	47.00	106.00
1458088246	mic0	0.00	46.00	35.00	102.00
1458088247	mic1	0.00	61.00	47.00	109.00
1458088248	mic2	0.00	66.00	51.00	120.00
1458088249	mic3	0.00	52.00	38.00	108.00
1458088250	mic4	0.00	57.00	41.00	106.00
1458088251	mic5	0.00	63.00	47.00	106.00
1458088282	mic0	0.00	46.00	35.00	103.00
1458088283	mic1	0.00	61.00	47.00	109.00
1458088284	mic2	0.00	65.00	51.00	126.00
1458088285	mic3	0.00	52.00	38.00	108.00
1458088286	mic4	0.00	58.00	41.00	107.00
1458088287	mic5	0.00	63.00	47.00	105.00
1458088318	mic0	0.00	46.00	35.00	103.00
1458088319	mic1	0.00	61.00	47.00	111.00
1458088319	mic2	0.00	64.00	51.00	126.00
1458088320	mic3	0.00	52.00	38.00	109.00
1458088321	mic4	0.00	56.00	41.00	105.00
1458088322	mic5	0.00	62.00	47.00	105.00
1458088353	mic0	0.00	47.00	35.00	104.00
1458088354	mic1	0.00	61.00	47.00	110.00
1458088355	mic2	0.00	65.00	51.00	126.00
1458088356	mic3	0.00	52.00	38.00	108.00
1458088357	mic4	0.00	58.00	41.00	106.00
1458088358	mic5	0.00	63.00	47.00	107.00
1458088389	mic0	0.00	46.00	35.00	102.00
1458088390	mic1	0.00	62.00	47.00	109.00
1458088391	mic2	0.00	66.00	51.00	127.00
1458088392	mic3	0.00	52.00	38.00	102.00
1458088393	mic4	0.00	58.00	41.00	105.00
1458088394	mic5	0.00	63.00	47.00	106.00
1458088425	mic0	0.00	47.00	35.00	102.00
1458088426	mic1	0.00	62.00	47.00	104.00
1458088427	mic2	0.00	65.00	51.00	127.00
1458088428	mic3	0.00	53.00	38.00	108.00
1458088429	mic4	0.00	58.00	41.00	105.00
1458088429	mic5	0.00	62.00	47.00	106.00
1458088460	mic0	0.00	46.00	35.00	103.00
1458088461	mic1	0.00	61.00	47.00	110.00
1458088462	mic2	0.00	65.00	51.00	126.00
1458088463	mic3	0.00	52.00	38.00	108.00
1458088464	mic4	0.00	56.00	41.00	105.00
1458088465	mic5	0.00	63.00	47.00	106.00
1458088496	mic0	0.00	46.00	35.00	103.00
1458088497	mic1	0.00	61.00	47.00	111.00
1458088498	mic2	0.00	66.00	51.00	126.00
1458088499	mic3	0.00	52.00	38.00	107.00
1458088500	mic4	0.00	55.00	41.00	106.00
1458088501	mic5	0.00	62.00	47.00	106.00
1458088532	mic0	0.00	45.00	35.00	103.00
1458088533	mic1	0.00	60.00	47.00	111.00
1458088534	mic2	0.00	67.00	52.00	125.00
1458088535	mic3	0.00	53.00	38.00	108.00
1458088536	mic4	0.00	57.00	41.00	106.00
1458088536	mic5	0.00	63.00	47.00	106.00
1458088567	mic0	0.00	46.00	36.00	104.00
1458088568	mic1	0.00	61.00	47.00	113.00
1458088569	mic2	0.00	66.00	52.00	125.00
1458088570	mic3	0.00	52.00	38.00	109.00
1458088571	mic4	0.00	56.00	41.00	105.00
1458088572	mic5	0.00	62.00	47.00	107.00
1458088603	mic0	0.00	47.00	36.00	103.00
1458088604	mic1	0.00	60.00	47.00	110.00
1458088605	mic2	0.00	65.00	51.00	126.00
1458088606	mic3	0.00	52.00	38.00	107.00
1458088607	mic4	0.00	56.00	41.00	106.00
1458088608	mic5	0.00	63.00	47.00	107.00
1458088639	mic0	0.00	46.00	36.00	103.00
1458088640	mic1	0.00	61.00	47.00	109.00
1458088641	mic2	0.00	66.00	51.00	126.00
1458088642	mic3	0.00	52.00	38.00	108.00
1458088643	mic4	0.00	57.00	41.00	105.00
1458088643	mic5	0.00	63.00	47.00	106.00
1458088674	mic0	0.00	46.00	36.00	102.00
1458088675	mic1	0.00	61.00	47.00	109.00
1458088676	mic2	0.00	66.00	52.00	127.00
1458088677	mic3	0.00	52.00	38.00	108.00
1458088678	mic4	0.00	56.00	41.00	106.00
1458088679	mic5	0.00	62.00	47.00	106.00
1458088710	mic0	0.00	47.00	36.00	102.00
1458088711	mic1	0.00	61.00	48.00	111.00
1458088712	mic2	0.00	66.00	52.00	128.00
1458088713	mic3	0.00	52.00	38.00	104.00
1458088714	mic4	0.00	56.00	41.00	105.00
1458088715	mic5	0.00	63.00	47.00	108.00
1458088746	mic0	0.00	47.00	36.00	103.00
1458088747	mic1	0.00	62.00	48.00	111.00
1458088748	mic2	0.00	66.00	52.00	128.00
1458088749	mic3	0.00	52.00	38.00	107.00
1458088750	mic4	0.00	58.00	41.00	106.00
1458088751	mic5	0.00	64.00	47.00	107.00
1458088781	mic0	0.00	46.00	35.00	102.00
1458088782	mic1	0.00	61.00	47.00	111.00
1458088783	mic2	0.00	66.00	52.00	126.00
1458088784	mic3	0.00	53.00	38.00	107.00
1458088785	mic4	0.00	58.00	41.00	106.00
1458088786	mic5	0.00	63.00	47.00	108.00
1458088817	mic0	0.00	47.00	36.00	102.00
1458088818	mic1	0.00	61.00	47.00	110.00
1458088819	mic2	0.00	66.00	52.00	126.00
